requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,x_value
10600,605073H,2018-07-06 16:00:00,50911,2.0,-1.0,0,50911,16,-0.04828572745467161
10576,605079H,2018-07-06 20:00:00,50911,2.0,-1.0,0,50911,19,3.21065883207466
10595,604895H,2018-07-06 18:00:00,50911,1.0,-1.0,0,50911,17,23.33397885905691
10591,520263,2018-07-06 17:00:00,50909,1.0,-1.0,0,50909,17,-9.698066979215128
10590,604760H,2018-07-06 06:00:00,50268,2.0,0.15,0,50240,17,-0.013350190216437878
10587,605073H,2018-07-06 21:00:00,50911,1.0,-1.0,0,50911,17,-0.0036808246846943026
10585,602821,2018-07-06 20:00:00,50349,2.0,-1.0,0,50349,18,2.264099050349567
10582,603548,2018-07-06 21:00:00,50692,2.0,-1.0,0,50692,18,-1.1085096890135278
10573,604620H,2018-07-06 20:00:00,50349,1.0,-1.0,0,50349,19,-10.92817115396919
10552,603522H,2018-07-06 22:00:00,50911,2.0,-1.0,0,50911,21,-0.04457144072738919
10565,605079H,2018-07-06 22:00:00,50692,1.0,-1.0,0,50692,20,3.21065883207466
10559,604903H,2018-07-06 22:00:00,50266,1.0,-1.0,0,50266,21,-3.173294869153104
10557,518009,2018-07-06 07:00:00,50338,2.0,0.22141428196234914,6,50911,21,-0.45572685250833134
10551,604832H,2018-07-06 21:00:00,50267,1.0,-1.0,0,50267,21,12.300471934966138
10549,607289,2018-07-06 21:00:00,50349,2.0,-1.0,0,50349,21,33.73803745270843
10535,518009,2018-07-06 23:00:00,50911,1.0,-1.0,0,50911,23,-15.428575636403984
10534,603912,2018-07-06 00:00:00,50911,2.0,-1.0,0,50911,23,-1.0370072696140533
10603,603990,2018-07-06 18:00:00,50268,1.0,0.18286910622992184,0,50911,16,0.03342858054554189
10568,603522H,2018-07-06 08:00:00,50268,3.0,0.20833333333333331,0,50911,20,-0.04457144072738919
10604,603904,2018-07-06 22:00:00,50911,2.0,-1.0,0,50911,15,2.122449558447119
10687,607263,2018-07-06 16:00:00,50268,2.0,0.15206130180546618,1,50911,4,1.2634672355189596
10610,600963,2018-07-06 00:00:00,50911,3.0,-1.0,0,50911,15,4.200897756844249
10700,605432,2018-07-06 00:00:00,50911,3.0,-1.0,0,50911,0,4.6917306028830765
10606,519392,2018-07-06 07:00:00,50267,2.0,0.19650315477542263,10,50675,15,-0.3603934769439585
10689,605931,2018-07-06 03:00:00,50911,1.0,-1.0,0,50911,3,12.489338461679077
10688,604738H,2018-07-06 06:00:00,50268,2.0,0.02932098765432095,0,50268,3,2.608695652173913e-05
10657,602806,2018-07-06 14:00:00,50911,1.0,-1.0,0,50911,10,-0.00012039455973737346
10624,604748H,2018-07-06 00:00:00,50268,3.0,0.017023270523948936,5,51087,13,-0.001041075521230679
10637,604832H,2018-07-06 00:00:00,51087,1.0,0.026696727724131557,2,50267,13,-1.6342059813507497
10647,601555,2018-07-06 15:00:00,50911,1.0,-1.0,0,50911,11,-1.7931039373087754
10652,601555,2018-07-06 22:00:00,50911,2.0,-1.0,0,50911,10,-1.7931039373087754
10362,604903H,2018-07-06 22:00:00,50266,2.0,-1.0,0,50266,21,-0.5273424475564221
10404,604760H,2018-07-06 19:00:00,50240,3.0,-1.0,0,50240,16,-1.4615885964761148
10402,605079H,2018-07-06 16:00:00,50692,2.0,-1.0,0,50692,16,-1.5899052846160309
10394,603522H,2018-07-06 22:00:00,50911,2.0,-1.0,0,50911,17,-4.326501181083553e-06
10379,519392,2018-07-06 00:00:00,50911,2.0,-1.0,0,50911,19,-1.4476095152928437
10369,520263,2018-07-06 20:00:00,50909,1.0,-1.0,0,50909,20,-14.008318969977404
10406,604760H,2018-07-06 21:00:00,50240,3.0,-1.0,0,50240,16,-1.4615885964761148
10359,603522H,2018-07-06 00:00:00,50911,1.0,-1.0,0,50911,21,-2.062494393415395e-06
10354,604832H,2018-07-06 00:00:00,50338,2.0,0.03194444444444445,3,50267,21,-2.696984376100808e-06
10356,604773H,2018-07-06 21:00:00,50841,2.0,-1.0,0,50841,21,-0.6804831574050092
10355,603548,2018-07-06 00:00:00,50692,2.0,-1.0,0,50692,21,-0.0023177684898661906
10350,601535,2018-07-06 00:00:00,50692,2.0,-1.0,0,50692,22,-7.229228546730192
10349,601535,2018-07-06 23:00:00,50692,1.0,-1.0,0,50692,22,-7.229228546730192
10346,603912,2018-07-06 00:00:00,50692,3.0,-1.0,0,50692,23,-14.650084518002174
10358,604900H,2018-07-06 00:00:00,50675,2.0,0.05972222222222222,4,50266,21,-0.0006806010667026885
10416,603522H,2018-07-06 00:00:00,50911,2.0,-1.0,0,50911,15,-4.326501181083553e-06
10425,605079H,2018-07-06 00:00:00,50261,1.0,0.06805555555555555,4,50692,15,-0.46226894943217517
10417,603912,2018-07-06 04:00:00,51087,2.0,0.075,4,50692,15,-0.8262820079846243
10518,603548,2018-07-06 02:00:00,50692,4.0,-1.0,0,50692,2,-1.1996482322033968
10521,604620H,2018-07-06 02:00:00,50349,1.0,-1.0,0,50349,2,-15.785136111288827
10483,604761H,2018-07-06 15:00:00,50911,1.0,-1.0,0,50911,9,-14.706648550890213
10477,607670,2018-07-06 01:00:00,50911,1.0,-1.0,0,50911,10,-0.055714300909236486
10462,604761H,2018-07-06 13:00:00,50349,2.0,-1.0,0,50349,12,-14.706648550890213
10456,604760H,2018-07-06 22:00:00,50240,2.0,-1.0,0,50240,12,-0.7933783297581432
