requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,personal,willingness
11900,605235,2018-07-03 08:00:00,50266,2.0,0.8815179532405819,0,50692,18,0.22757633630128793,1.0
11895,605432,2018-07-03 07:00:00,50349,2.0,0.3694127282737474,3,50692,19,0.1467349441827905,0.6236235127768597
11888,604380H,2018-07-03 08:00:00,50240,2.0,0.8695710558216649,8,50911,19,0.22534388140156342,1.0
11887,520263,2018-07-03 08:00:00,50909,1.0,0.8907734843525579,0,50909,19,0.2558446848637378,1.0
11880,604380H,2018-07-03 08:00:00,50338,2.0,0.8013827301112517,0,50911,20,0.1799993453706564,0.8549968905106179
11858,605074H,2018-07-03 16:00:00,50268,2.0,0.32075948379237446,9,50911,23,0.18340877336663233,0.8693575857578373
11873,519392,2018-07-03 08:00:00,51200,1.0,0.7002922143468977,0,50909,21,0.133511896270531,0.628841031434201
11870,605074H,2018-07-03 21:00:00,51087,2.0,0.08546366522304404,8,50911,21,0.24173899073776098,1.0
11869,604380H,2018-07-03 08:00:00,50267,1.0,0.7978004700297313,7,50911,22,0.1799993453706564,0.8477969166957917
11863,605083H,2018-07-03 21:00:00,50266,1.0,0.16161527990986405,7,50911,22,0.24780665343442004,1.0
11853,604380H,2018-07-03 08:00:00,50230,1.0,0.6584759771021316,0,50911,23,0.11763567574011291,0.5587694597655364
11911,607706,2018-07-03 15:00:00,51087,1.0,0.24908610535147482,5,50911,17,0.14494206291500164,0.6812276957005078
11877,604175,2018-07-03 08:00:00,51199,3.0,0.7559997445847866,0,50911,21,0.16258440294062412,0.747888253526871
11871,607263,2018-07-03 09:00:00,50230,2.0,0.5083319533249682,0,50349,21,0.200126914841369,0.942597768902848
11919,604771H,2018-07-03 10:00:00,50263,1.0,0.501306581342683,5,50240,16,0.6554479874792091,1.0
11913,606620,2018-07-03 20:00:00,50240,1.0,0.18582290775280483,5,50911,17,0.08676595385900937,0.40779998313734406
12008,607289,2018-07-03 09:00:00,50268,3.0,0.498332071248396,4,50269,5,0.16167714187403814,0.7437148526205755
12007,607263,2018-07-03 10:00:00,50338,3.0,0.5948654905106334,0,50349,5,0.2131120758388006,1.0
12000,601555,2018-07-03 10:00:00,51198,2.0,0.527329317859301,0,50911,7,0.1451022145616547,0.6674701869836117
11994,604771H,2018-07-03 10:00:00,50261,2.0,0.7382547100906537,0,50240,9,0.7124201366636236,1.0
11988,605079H,2018-07-03 18:00:00,50267,2.0,0.45269145784840237,4,50692,10,0.184209354168184,0.8473630291736464
11973,600963,2018-07-03 10:00:00,50266,1.0,0.6368638026858632,0,50911,11,0.16982096113984696,0.7217390848443497
12011,604738H,2018-07-03 20:00:00,50263,2.0,0.35747314766470306,4,50268,3,0.5175188483066742,1.0
11959,604903H,2018-07-03 10:00:00,50269,1.0,0.7860285828570549,0,50266,12,0.6284221495120562,1.0
11951,604796H,2018-07-03 10:00:00,50841,1.0,0.8517312019799808,0,50267,13,0.4210412533153859,1.0
11937,605074H,2018-07-03 10:00:00,50692,1.0,0.8009079522093442,7,50911,14,0.19227787560885312,0.9056287941176981
11928,605079H,2018-07-03 10:00:00,51200,2.0,0.6931889424519291,0,50692,15,0.1521757815376544,0.6467470715350312
11926,606363,2018-07-03 10:00:00,50267,3.0,0.8804257444019752,0,51087,16,0.2642981507417875,1.0
11924,603990,2018-07-03 09:00:00,50261,2.0,0.5197184564742585,6,50911,16,0.20767693094317421,0.9781583447423505
11972,607613,2018-07-03 17:00:00,50909,2.0,0.1403088582656835,6,50692,11,0.2747689530880607,1.0
11774,604832H,2018-07-03 10:00:00,50268,2.0,0.5710927810271934,2,50267,13,0.47707521607414577,1.0
11768,604380H,2018-07-03 10:00:00,50349,2.0,0.6958355403020021,0,50911,13,0.1525292490539804,0.6482493084794168
11765,602814,2018-07-03 10:00:00,50841,4.0,0.6129294320522235,0,50269,14,0.15347481858631787,0.7059841654970622
11759,605074H,2018-07-03 18:00:00,50675,1.0,0.5013555457733578,10,50911,15,0.19183955295880073,0.9112378765543034
11758,606363,2018-07-03 10:00:00,50349,3.0,0.5415558141465624,0,50909,15,0.2271629368694098,0.8632191601037572
11722,604380H,2018-07-03 10:00:00,50840,3.0,0.5,0,50911,21,0.0,0.0
11742,604620H,2018-07-03 18:00:00,50349,2.0,0.4804852459446886,0,50349,16,0.6918941285381659,1.0
11720,604796H,2018-07-03 10:00:00,50841,2.0,0.6074668277754246,0,50267,21,0.4210412533153859,1.0
11718,605235,2018-07-03 18:00:00,51200,2.0,0.41150493949107003,2,51087,21,0.16853301066086784,0.6404254405112978
11712,603548,2018-07-03 18:00:00,50338,3.0,0.5363289967919443,0,50911,22,0.25291005518102055,1.0
11788,604761H,2018-07-03 18:00:00,50261,2.0,0.5336039419643558,3,50349,11,0.20904192741283398,0.8884281915045444
11746,604380H,2018-07-03 18:00:00,50269,2.0,0.4577802110110866,0,50911,16,0.16098369406310212,0.684180699768184
11793,602859,2018-07-03 18:00:00,50675,2.0,0.4109717187704736,10,51087,10,0.1497721847954941,0.7114178777785969
11772,607263,2018-07-03 18:00:00,50263,3.0,0.5508958942334002,0,50349,13,0.1981215635354105,0.8420166450254947
11795,600963,2018-07-03 18:00:00,50268,2.0,0.42234702156752096,1,50911,10,0.20794374134567697,0.46787341802777316
11794,602859,2018-07-03 08:00:00,50840,3.0,0.3804627249357327,0,51087,10,0.0,0.0
