requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,personal,willingness
11381,604745H,2018-07-04 08:00:00,50240,2.0,0.847606018742157,7,51199,16,0.202880634691875,0.9555677893987312
11386,604749H,2018-07-04 15:00:00,50841,3.0,0.29088202101168237,7,51198,15,0.4680458322708411,1.0
11389,604897H,2018-07-04 21:00:00,51087,1.0,0.09816716989344942,8,51200,15,0.2747943408796092,1.0
11390,604802H,2018-07-04 14:00:00,50267,3.0,0.39281763882686943,7,50269,15,0.41754455414850106,1.0
11399,604733H,2018-07-04 08:00:00,50267,1.0,0.87552723914716,4,51198,15,0.5310663040341561,1.0
11418,604749H,2018-07-04 08:00:00,50909,2.0,0.8909726961012847,0,50268,14,0.24021265384305995,1.0
11404,603912,2018-07-04 08:00:00,50338,2.0,0.8656277752955746,0,50349,14,0.206871096696684,0.982637709309249
11405,604800H,2018-07-04 18:00:00,50675,2.0,0.5808424241592233,10,50911,14,0.2127916165700431,1.0
11406,604771H,2018-07-04 08:00:00,51200,2.0,0.8877762700853176,0,50240,14,0.5640512744259026,1.0
11379,607289,2018-07-04 16:00:00,50263,3.0,0.27519551659044056,5,50269,16,0.08499146296230393,0.3994598759228285
11402,600963,2018-07-04 08:00:00,51199,3.0,0.7459080806759988,0,50841,15,0.1581080723509345,0.7272971328142986
11371,518475,2018-07-04 08:00:00,50230,2.0,0.6058410821650346,0,50911,17,0.09541314573929673,0.4532124422616594
11324,519392,2018-07-04 09:00:00,50261,3.0,0.5576283235745406,10,50911,22,0.12504042052715336,0.5939419975039785
11360,519392,2018-07-04 09:00:00,50269,2.0,0.5925077336264976,0,50911,17,0.1398653478771051,0.6433806002346836
11359,607613,2018-07-04 09:00:00,51198,2.0,0.800713872334971,4,50692,18,0.23347905940791314,1.0
11348,603522H,2018-07-04 09:00:00,50268,3.0,0.8197004920633717,0,50911,19,0.191740250118853,0.9069313830621747
11340,604773H,2018-07-04 09:00:00,50841,2.0,0.8915706930244695,0,50841,20,0.49696122993671205,1.0
11336,605642,2018-07-04 10:00:00,50267,3.0,0.49367536769166814,2,50911,21,0.14721529002962425,0.5594181021125721
11335,603906,2018-07-04 09:00:00,50840,1.0,0.8904530817796006,0,50841,21,0.34624951107733276,1.0
11333,604900H,2018-07-04 09:00:00,50267,1.0,0.8819623778783824,0,50266,21,0.48950263675063427,1.0
11331,603522H,2018-07-04 09:00:00,50268,1.0,0.5842093978393895,4,50911,21,0.191740250118853,0.8820051505467238
11329,604903H,2018-07-04 09:00:00,51087,1.0,0.8537225371260686,4,50266,21,0.54742269005952,1.0
11420,607283,2018-07-04 18:00:00,50338,2.0,0.4154708944907361,6,50909,13,0.3851739775740904,1.0
11321,604735H,2018-07-04 10:00:00,50261,1.0,0.22886588525141646,6,50268,23,0.45066643888998453,1.0
11319,607263,2018-07-04 09:00:00,50349,1.0,0.5833896594624491,0,50349,23,0.11882810062393116,0.4515467823709384
11365,604760H,2018-07-04 10:00:00,50692,1.0,0.49788560768863294,8,50240,17,0.14713877396233943,0.6959664008418655
11424,607855,2018-07-04 09:00:00,50841,2.0,0.6172282217900953,0,50911,13,0.17239441417879312,0.6550987738794138
11421,604775H,2018-07-04 16:00:00,50675,1.0,0.34477751630746806,10,50263,13,0.8165850973277511,1.0
11429,604832H,2018-07-04 13:00:00,50675,1.0,0.22071922030170088,7,50267,13,0.48566609587401355,1.0
11509,603522H,2018-07-04 10:00:00,50230,2.0,0.5565381503695691,0,50911,0,0.1523184575474079,0.7174199350482912
11504,607289,2018-07-04 17:00:00,50267,3.0,0.0938208135229585,1,50269,2,0.19256267136626365,0.4332660105740932
11426,520263,2018-07-04 10:00:00,50338,2.0,0.7345098699956227,0,50909,13,0.34226935100854133,1.0
11499,600963,2018-07-04 10:00:00,51200,1.0,0.5990100361626055,0,51087,7,0.14327844472516368,0.6089333900819457
11498,604899H,2018-07-04 15:00:00,50675,2.0,0.20653865188753182,1,50338,7,0.7921404653883025,1.0
11497,603902,2018-07-04 04:00:00,51198,1.0,0.06267409470752089,3,50267,7,0.0,0.0
11496,607855,2018-07-04 10:00:00,50263,2.0,0.6925825962991776,0,50911,7,0.1790326026503913,0.760888561264163
11480,604804H,2018-07-04 12:00:00,50230,2.0,0.3876800093953247,3,50230,9,0.8094274554226816,1.0
11479,604733H,2018-07-04 04:00:00,50840,2.0,0.06715081575805809,10,51200,9,0.0,0.0
11475,520263,2018-07-04 10:00:00,50349,1.0,0.7884285728708393,0,51087,10,0.23114061265899813,0.8783343281041929
11470,604799H,2018-07-04 08:00:00,50349,2.0,0.6979246185851232,0,51198,10,0.5942209543009006,1.0
11469,604745H,2018-07-04 18:00:00,50230,2.0,0.27739490006891787,1,51199,10,0.0,0.0
11468,601555,2018-07-04 10:00:00,50349,2.0,0.39082660496096955,1,51087,10,0.14792957323593264,0.33284153978084846
11465,603902,2018-07-04 18:00:00,51199,1.0,0.30840799448656087,3,50267,10,0.0,0.0
11500,600963,2018-07-04 18:00:00,50269,3.0,0.5272991554758919,0,51087,7,0.2277134583975078,0.9677821981894081
11456,606909,2018-07-04 10:00:00,50268,2.0,0.4963050019224012,2,50911,11,0.19453698120177662,0.7392405285667512
11462,603522H,2018-07-04 10:00:00,50840,2.0,0.5,10,50911,11,0.0,0.0
11432,518009,2018-07-04 12:00:00,50349,2.0,0.2353624296503954,1,50675,13,0.14642940441487762,0.3294661599334746
