requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,personal,willingness
18866,606941,2018-07-01 12:00:00,50268,3.0,0.8624076478682005,0,51087,17,0.22617777751091167,1.0
18879,604897H,2018-07-01 12:00:00,50675,1.0,0.9111218815042685,0,51200,16,0.31051565771399414,1.0
18863,604760H,2018-07-01 18:00:00,50338,1.0,0.6356734919207806,6,50240,17,0.22469277678562974,1.0
18873,V009198,2018-07-01 12:00:00,50261,2.0,0.7593072820432409,0,50911,17,0.15719278963254504,0.7403780391692871
18876,604725H,2018-07-01 12:00:00,50269,2.0,0.8846444269343935,0,50261,16,0.48606407459013734,1.0
18878,604738H,2018-07-01 12:00:00,50230,2.0,0.8819332743121153,10,50268,16,0.46959391508058707,1.0
18881,604836H,2018-07-01 12:00:00,50267,2.0,0.8774785740939279,0,50269,16,0.3206361145606159,1.0
18891,604749H,2018-07-01 13:00:00,50240,1.0,0.6315303113325498,4,51200,15,0.34395697503929384,1.0
18884,604771H,2018-07-01 12:00:00,50338,2.0,0.8782731473852681,0,50240,16,0.6370439222556381,1.0
18885,604739H,2018-07-01 12:00:00,50909,1.0,0.872336761736125,10,51199,15,0.2549187463872293,1.0
18889,605077H,2018-07-01 12:00:00,51200,2.0,0.8226491336022518,0,51087,15,0.19268783792835992,0.9075597166425753
18861,605454,2018-07-01 03:00:00,50675,2.0,0.0,10,50692,18,0.0,0.0
18895,604976,2018-07-01 12:00:00,51198,1.0,0.7111565259432117,5,50911,15,0.1451713705673779,0.6823054416666761
18897,604728H,2018-07-01 16:00:00,50692,1.0,0.32296342216515134,10,51198,15,0.2564044031320998,1.0
18958,604771H,2018-07-01 12:00:00,50841,2.0,0.8734543843162745,0,50240,11,0.30612314354239917,1.0
18882,518475,2018-07-01 12:00:00,50841,3.0,0.6904575932874932,0,50911,16,0.28089970439804113,1.0
18858,506530,2018-07-01 12:00:00,51199,2.0,0.8657287848619627,0,50909,18,0.28559377223413857,1.0
18846,607289,2018-07-01 12:00:00,50840,3.0,0.5,0,50911,20,0.0,0.0
18852,606909,2018-07-01 12:00:00,50268,3.0,0.589225962298082,0,50692,19,0.21798308254709692,1.0
18940,606102,2018-07-01 13:00:00,50675,3.0,0.5755884120491703,0,50911,12,0.17389470600391443,0.8259998535185935
18941,604733H,2018-07-01 11:00:00,50692,1.0,0.10822151512413282,10,51200,12,0.43185984094138535,1.0
18944,604895H,2018-07-01 13:00:00,50909,2.0,0.5418746899712298,5,50338,12,0.15574776990833367,0.7320145185691682
18945,604804H,2018-07-01 13:00:00,51198,1.0,0.7004958729534243,0,50230,12,0.7245491277789898,1.0
18948,604726H,2018-07-01 16:00:00,50840,2.0,0.17149220489977732,10,51199,12,0.0,0.0
18949,604903H,2018-07-01 13:00:00,51087,1.0,0.7447476859335157,5,50266,12,0.5024042633548591,1.0
18959,607626,2018-07-01 15:00:00,50230,1.0,0.20250719525560631,5,50911,11,0.17039984804398872,0.800879285806747
18855,518009,2018-07-01 13:00:00,50675,1.0,0.5250307009451859,9,50692,19,0.19876094605093944,0.942126884281453
18955,607289,2018-07-01 12:00:00,51200,2.0,0.45279775521086274,0,50269,12,0.12312303684531788,0.578678273172994
18836,607688,2018-07-01 14:00:00,50267,3.0,0.36865209820577116,3,51087,23,0.17164285072335358,0.7294821155742528
18838,606666,2018-07-01 20:00:00,50911,3.0,0.16872081272453648,3,50349,23,0.1801114871908966,0.7654738205613105
18840,519392,2018-07-01 16:00:00,50230,2.0,0.38979759285536814,3,50911,21,0.21905261338757112,0.9309736068971772
18845,604773H,2018-07-01 12:00:00,50841,1.0,0.5686598009013557,0,50841,21,1.0,1.0
18847,607289,2018-07-01 06:00:00,51087,1.0,0.1217391304347826,3,50911,20,0.0,0.0
18849,604900H,2018-07-01 14:00:00,50261,2.0,0.48952187371042927,0,50266,20,0.4670274083788744,1.0
18851,607224,2018-07-01 16:00:00,50263,2.0,0.4583930821540145,0,50911,19,0.2299271730851952,1.0
18957,604728H,2018-07-01 16:00:00,50338,1.0,0.5111712764093894,2,51198,11,0.36137089170320796,1.0
18951,604832H,2018-07-01 16:00:00,50269,1.0,0.5371106879999897,0,50267,12,0.34377776475670657,1.0
18935,606789,2018-07-01 16:00:00,51199,1.0,0.5348006656598929,0,50909,12,0.1995378427066451,0.8480358315032417
18996,605077H,2018-07-01 16:00:00,50268,2.0,0.5787658537673918,0,50911,9,0.24816093677921025,0.9430115597609989
18965,602824,2018-07-01 10:00:00,50840,1.0,0.15217391304347824,10,50911,11,0.0,0.0
18972,604752H,2018-07-01 16:00:00,50909,2.0,0.6227717050089221,2,51200,11,0.2980384431945914,1.0
18977,604773H,2018-07-01 16:00:00,50261,2.0,0.6859548627038315,0,50841,10,0.307282682293324,1.0
18983,604897H,2018-07-01 11:00:00,50840,1.0,0.09130434782608694,10,51198,10,0.0,0.0
18986,600108,2018-07-01 16:00:00,50675,2.0,0.6825595616308802,0,50269,10,0.44335865967340116,0.9975569842651526
