requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,threshold,personal,willingness,trend,cost,cp_value
10600,605073H,2018-07-06 08:00:00,50268,2.0,0.5054934713152965,2,50911,16,0.3834961146214795,0.0,0.01098694263059318,1.0,0.7,0.7221335304504237
10576,605079H,2018-07-06 16:00:00,50338,2.0,0.24149025657110512,2,50911,19,0.25345226003835947,0.14544032828241318,0.21911683781022612,0.7669683765217863,0.7,0.34498608081586446
10595,604895H,2018-07-06 08:00:00,50240,1.0,0.7655487191866991,10,50911,17,0.014981087335307843,0.2372466523186124,0.7911986271942841,0.739898811179114,3.1,0.24695119973764487
10591,520263,2018-07-06 08:00:00,50230,1.0,0.8315935826081733,10,50909,17,0.033436761488701124,0.43101017462929736,0.902231539230233,0.7609556259861134,3.1,0.2682559943897333
10590,604760H,2018-07-06 06:00:00,51087,2.0,0.3174757354893183,5,50240,17,0.038189681701197145,0.0,0.022977369910025615,1.0,1.6,0.19842233468082393
10587,605073H,2018-07-06 06:00:00,50267,1.0,0.3838244767871407,9,50911,17,0.050209402902943415,0.0,0.060086650174007626,1.0,2.8,0.13708017028112168
10585,602821,2018-07-06 08:00:00,50338,2.0,0.682127989813681,9,50349,18,0.14359269865403856,0.14467672460515502,0.6160988373979916,0.7481571422293702,2.8,0.24361713921917177
10582,603548,2018-07-06 07:00:00,50267,2.0,0.44836204899913795,9,50692,18,0.08672037022195529,0.22404649987643876,0.7325817493283187,0.761958414002141,2.8,0.16012930321397786
10573,604620H,2018-07-06 06:00:00,50261,1.0,0.3610667652252118,2,50349,19,0.06930918977530767,0.0,0.01098694263059318,1.0,0.7,0.5158096646074455
10552,603522H,2018-07-06 10:00:00,50261,2.0,0.3349559071505797,5,50911,21,0.09324493963128459,0.15977847851605506,0.3989415603034223,0.7734041147236068,1.6,0.2093474419691123
10565,605079H,2018-07-06 18:00:00,50911,1.0,0.3934408693166034,9,50692,20,0.04003691856580311,0.13616450203039757,0.5992836905544057,0.5810389173954045,2.8,0.1405145961845012
10559,604903H,2018-07-06 08:00:00,50909,1.0,0.8534903705750595,9,50266,21,0.030935396888339236,0.5571100355157079,0.9226879609351597,0.7842927802149593,2.8,0.3048179894910927
10557,518009,2018-07-06 08:00:00,51199,2.0,0.716930126015047,10,50911,21,0.031673704526424214,0.14254973587208192,0.6694564704292755,0.7644037816008186,3.1,0.23126778258549904
10551,604832H,2018-07-06 18:00:00,50675,1.0,0.5302292953219518,10,50267,21,0.08132748476700195,0.3319747128332736,0.8582381115429291,0.7987284363381701,3.1,0.17104170816837155
10549,607289,2018-07-06 13:00:00,50269,2.0,0.18374468832053903,10,50349,21,0.0367455584181678,0.21580382442571225,0.7702477322773505,0.7609580037271414,3.1,0.05927248010339969
10535,518009,2018-07-06 08:00:00,50349,1.0,0.6571363520380149,10,50911,23,0.03636456447241983,0.09448361467136214,0.5596941949750144,0.7545785091010155,3.1,0.21197946839935963
