requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour
10000,518009,2018-07-07 12:00:00,50338,3.0,0.34744464825955146,0,50911,18
10047,604733H,2018-07-07 12:00:00,50269,1.0,0.3760070219081026,0,51199,14
10042,604804H,2018-07-07 12:00:00,50261,2.0,0.40138401577460936,3,50230,15
10037,604749H,2018-07-07 12:00:00,50267,1.0,0.41690286942067734,0,51200,15
10027,605074H,2018-07-07 12:00:00,50841,1.0,0.4585826886996668,0,50911,16
10024,604771H,2018-07-07 12:00:00,51200,2.0,0.46341363165562627,3,50240,16
10019,606620,2018-07-07 18:00:00,50261,1.0,0.1965539845851517,1,50911,16
10017,604735H,2018-07-07 06:00:00,50840,1.0,0.125,2,50268,16
9992,604800H,2018-07-07 12:00:00,50840,2.0,0.27232142857142855,2,50911,19
9977,605432,2018-07-07 12:00:00,50268,1.0,0.35598139086064934,2,50911,20
9987,606363,2018-07-07 12:00:00,50909,4.0,0.5298431269246464,0,50909,20
9980,601535,2018-07-07 12:00:00,51199,2.0,0.569107691362032,4,50840,20
9979,603906,2018-07-07 07:00:00,50911,1.0,0.16641863114426791,3,50841,20
9978,604903H,2018-07-07 07:00:00,50840,2.0,0.125,0,50266,20
9976,605432,2018-07-07 12:00:00,51198,3.0,0.45043908896559703,0,50911,21
9973,605235,2018-07-07 12:00:00,50230,1.0,0.4536789935976865,0,51087,21
9971,604900H,2018-07-07 12:00:00,50841,1.0,0.5239792653027739,3,50266,21
9969,605235,2018-07-07 13:00:00,51087,1.0,0.36891301567621065,0,50911,22
10048,604904H,2018-07-07 12:00:00,51200,3.0,0.41107536296086034,2,51198,14
9989,605079H,2018-07-07 13:00:00,50911,1.0,0.3071638481142844,5,50692,19
10049,604745H,2018-07-07 13:00:00,50267,2.0,0.4785871632543646,0,51199,14
10087,604804H,2018-07-07 13:00:00,50230,1.0,0.5231597887236198,0,50230,12
10061,601535,2018-07-07 13:00:00,50269,2.0,0.5369269558709087,0,50692,14
10135,606789,2018-07-07 13:00:00,50266,2.0,0.48840747723952643,0,50909,6
10056,607289,2018-07-07 13:00:00,50268,2.0,0.3300664976145557,0,50269,14
10132,518475,2018-07-07 04:00:00,50840,3.0,0.025,0,50911,7
10122,604804H,2018-07-07 14:00:00,51199,2.0,0.4410952688944979,1,50230,9
10121,604758H,2018-07-07 14:00:00,50840,1.0,0.26666666666666666,0,50263,9
